codigoestacion,codigosensor,fechaobservacion,valorobservado,nombreestacion,departamento,municipio,zonahidrografica,latitud,longitud,descripcionsensor,unidadmedida
0021205519,0068,2024-04-06T21:00:00.000,9.868046,SAN FORTUNATO,CUNDINAMARCA,SIBATÉ,ALTO MAGDALENA,4.45211111,-74.27228806,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T07:48:00.000,17.9,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:16:00.000,17.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205525,0068,2024-04-06T03:00:00.000,9.678249,VILLA PINZON-21205525,CUNDINAMARCA,VILLAPINZÓN,ALTO MAGDALENA,5.22880556,-73.58475,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:06:00.000,17.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205670,0068,2024-04-06T09:00:00.000,16.6,FLORIDA LA,CUNDINAMARCA,ANOLAIMA,ALTO MAGDALENA,4.77088889,-74.43763889,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T13:46:00.000,23.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T03:24:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0023065160,0068,2024-04-06T01:20:00.000,19.50952,ACOMODO EL,CUNDINAMARCA,LA VEGA,MEDIO MAGDALENA,5.01666667,-74.33333333,TEMPERATURA DEL AIRE A 2 m,°C
0021205519,0068,2024-04-06T20:00:00.000,10.34027,SAN FORTUNATO,CUNDINAMARCA,SIBATÉ,ALTO MAGDALENA,4.45211111,-74.27228806,TEMPERATURA DEL AIRE A 2 m,°C
0021205519,0068,2024-04-06T17:00:00.000,16.07828,SAN FORTUNATO,CUNDINAMARCA,SIBATÉ,ALTO MAGDALENA,4.45211111,-74.27228806,TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T21:20:00.000,8.464405,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T21:14:00.000,18,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T10:44:00.000,22.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T04:26:00.000,18,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0024015507,0068,2024-04-06T07:10:00.000,11.04703,OJO DE AGUA,CUNDINAMARCA,SIMIJACA,SOGAMOSO,5.39227778,-73.85422222,TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T00:20:00.000,8.796518,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T01:32:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T22:34:00.000,17.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205519,0068,2024-04-06T10:00:00.000,13.96838,SAN FORTUNATO,CUNDINAMARCA,SIBATÉ,ALTO MAGDALENA,4.45211111,-74.27228806,TEMPERATURA DEL AIRE A 2 m,°C
0021205511,0068,2024-04-06T10:00:00.000,14.39607,EL OKAL,CUNDINAMARCA,VILLAGÓMEZ,ALTO MAGDALENA,5.00111111,-73.73333333,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T01:20:00.000,18.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0023065160,0068,2024-04-06T06:20:00.000,19.36086,ACOMODO EL,CUNDINAMARCA,LA VEGA,MEDIO MAGDALENA,5.01666667,-74.33333333,TEMPERATURA DEL AIRE A 2 m,°C
0035020300,0068,2024-04-06T18:00:00.000,13.7,GUTIERREZ,CUNDINAMARCA,GUTIÉRREZ,META,4.25391667,-74.00269444,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T21:54:00.000,18,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T00:34:00.000,18.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0068,2024-04-06T15:00:00.000,23.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,TEMPERATURA DEL AIRE A 2 m,°C
0024015507,0068,2024-04-06T08:00:00.000,10.87866,OJO DE AGUA,CUNDINAMARCA,SIMIJACA,SOGAMOSO,5.39227778,-73.85422222,TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T04:00:00.000,8.655551,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T06:20:00.000,17.6,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T19:20:00.000,8.528446,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
0021205525,0068,2024-04-06T23:10:00.000,9.498162,VILLA PINZON-21205525,CUNDINAMARCA,VILLAPINZÓN,ALTO MAGDALENA,5.22880556,-73.58475,TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T08:00:00.000,8.821536,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T07:18:00.000,17.6,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T13:10:00.000,10.36113,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T20:20:00.000,18.9,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0023065120,0068,2024-04-06T23:00:00.000,14.8,CABRERA LA,CUNDINAMARCA,PACHO,MEDIO MAGDALENA,5.14155556,-74.13936111,TEMPERATURA DEL AIRE A 2 m,°C
0021205526,0068,2024-04-06T08:00:00.000,17.95346,PEDRO PALO,CUNDINAMARCA,TENA,ALTO MAGDALENA,4.69052778,-74.38905556,TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T06:10:00.000,8.221424,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T10:22:00.000,21.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205525,0068,2024-04-06T11:10:00.000,15.36006,VILLA PINZON-21205525,CUNDINAMARCA,VILLAPINZÓN,ALTO MAGDALENA,5.22880556,-73.58475,TEMPERATURA DEL AIRE A 2 m,°C
0021205525,0068,2024-04-06T11:00:00.000,14.95907,VILLA PINZON-21205525,CUNDINAMARCA,VILLAPINZÓN,ALTO MAGDALENA,5.22880556,-73.58475,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T21:32:00.000,17.9,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0023065160,0068,2024-04-06T10:20:00.000,24.25676,ACOMODO EL,CUNDINAMARCA,LA VEGA,MEDIO MAGDALENA,5.01666667,-74.33333333,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T03:28:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:18:00.000,17.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T21:04:00.000,18.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0023065120,0068,2024-04-06T17:00:00.000,21.4,CABRERA LA,CUNDINAMARCA,PACHO,MEDIO MAGDALENA,5.14155556,-74.13936111,TEMPERATURA DEL AIRE A 2 m,°C
0021205519,0068,2024-04-06T04:00:00.000,11.41026,SAN FORTUNATO,CUNDINAMARCA,SIBATÉ,ALTO MAGDALENA,4.45211111,-74.27228806,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:30:00.000,17.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T19:56:00.000,19.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T06:38:00.000,17.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T09:32:00.000,19.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T00:50:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T16:40:00.000,24.6,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T16:02:00.000,23.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205670,0068,2024-04-06T12:00:00.000,16,FLORIDA LA,CUNDINAMARCA,ANOLAIMA,ALTO MAGDALENA,4.77088889,-74.43763889,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T15:28:00.000,23.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T02:06:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T06:44:00.000,17.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0024015507,0068,2024-04-06T08:10:00.000,11.04298,OJO DE AGUA,CUNDINAMARCA,SIMIJACA,SOGAMOSO,5.39227778,-73.85422222,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T03:38:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T02:44:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T07:24:00.000,17.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205526,0068,2024-04-06T09:00:00.000,18.7157,PEDRO PALO,CUNDINAMARCA,TENA,ALTO MAGDALENA,4.69052778,-74.38905556,TEMPERATURA DEL AIRE A 2 m,°C
0035060210,0068,2024-04-06T03:00:00.000,13.6,CLARAVAL,CUNDINAMARCA,JUNÍN,META,4.65025,-73.64144444,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T08:24:00.000,18.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0024015508,0068,2024-04-06T08:00:00.000,15.47526,HACIENDA LA MESA,CUNDINAMARCA,PASCA,ALTO MAGDALENA,4.30811111,-74.28175,TEMPERATURA DEL AIRE A 2 m,°C
0035075090,0068,2024-04-06T23:00:00.000,11.76886,MACHETA,CUNDINAMARCA,MACHETÁ,META,5.08333333,-73.65,TEMPERATURA DEL AIRE A 2 m,°C
0021205511,0068,2024-04-06T21:00:00.000,9.805281,EL OKAL,CUNDINAMARCA,VILLAGÓMEZ,ALTO MAGDALENA,5.00111111,-73.73333333,TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T02:00:00.000,8.361753,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
0024015507,0068,2024-04-06T19:10:00.000,10.35064,OJO DE AGUA,CUNDINAMARCA,SIMIJACA,SOGAMOSO,5.39227778,-73.85422222,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T10:24:00.000,21.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T04:02:00.000,18.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205511,0068,2024-04-06T16:10:00.000,16.126,EL OKAL,CUNDINAMARCA,VILLAGÓMEZ,ALTO MAGDALENA,5.00111111,-73.73333333,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T15:10:00.000,23.6,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T09:54:00.000,20.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0035075090,0068,2024-04-06T05:00:00.000,11.22842,MACHETA,CUNDINAMARCA,MACHETÁ,META,5.08333333,-73.65,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T16:06:00.000,23.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205525,0068,2024-04-06T02:10:00.000,9.923598,VILLA PINZON-21205525,CUNDINAMARCA,VILLAPINZÓN,ALTO MAGDALENA,5.22880556,-73.58475,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T03:20:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T20:02:00.000,19,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T14:38:00.000,25.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T14:20:00.000,25.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205526,0068,2024-04-06T14:00:00.000,17.00118,PEDRO PALO,CUNDINAMARCA,TENA,ALTO MAGDALENA,4.69052778,-74.38905556,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T03:08:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T17:18:00.000,23,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205521,0068,2024-04-06T19:00:00.000,9.481566,SANTA HELENA,CUNDINAMARCA,LA CALERA,ALTO MAGDALENA,4.73780972,-73.93579389,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T20:56:00.000,18.5,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205513,0068,2024-04-06T06:00:00.000,12.03396,LA RAMADA,CUNDINAMARCA,FUNZA,ALTO MAGDALENA,4.50457667,-74.18418667,TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T00:10:00.000,8.812485,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
0021205511,0068,2024-04-06T14:00:00.000,15.85731,EL OKAL,CUNDINAMARCA,VILLAGÓMEZ,ALTO MAGDALENA,5.00111111,-73.73333333,TEMPERATURA DEL AIRE A 2 m,°C
0035060210,0068,2024-04-06T14:00:00.000,19.9,CLARAVAL,CUNDINAMARCA,JUNÍN,META,4.65025,-73.64144444,TEMPERATURA DEL AIRE A 2 m,°C
2120500204,0068,2024-04-06T11:00:00.000,17.6,IDEAM PUENTE ARANDA,CUNDINAMARCA,BOGOTA D.C,ALTO MAGDALENA,4.62155611,-74.10470889,TEMPERATURA DEL AIRE A 2 m,°C
0021205511,0068,2024-04-06T21:10:00.000,9.263779,EL OKAL,CUNDINAMARCA,VILLAGÓMEZ,ALTO MAGDALENA,5.00111111,-73.73333333,TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T23:20:00.000,8.163522,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
0021205516,0068,2024-04-06T02:00:00.000,14.39377,NEGRETE,CUNDINAMARCA,PACHO,ALTO MAGDALENA,5.17269444,-73.85177778,TEMPERATURA DEL AIRE A 2 m,°C
0021205526,0068,2024-04-06T06:00:00.000,14.99883,PEDRO PALO,CUNDINAMARCA,TENA,ALTO MAGDALENA,4.69052778,-74.38905556,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T08:22:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T03:44:00.000,18.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
2120500204,0068,2024-04-06T02:00:00.000,15.7,IDEAM PUENTE ARANDA,CUNDINAMARCA,BOGOTA D.C,ALTO MAGDALENA,4.62155611,-74.10470889,TEMPERATURA DEL AIRE A 2 m,°C
0021205521,0068,2024-04-06T00:00:00.000,11.5525,SANTA HELENA,CUNDINAMARCA,LA CALERA,ALTO MAGDALENA,4.73780972,-73.93579389,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:50:00.000,17.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205521,0068,2024-04-06T17:00:00.000,13.90398,SANTA HELENA,CUNDINAMARCA,LA CALERA,ALTO MAGDALENA,4.73780972,-73.93579389,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T22:38:00.000,17.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205516,0068,2024-04-06T09:00:00.000,18.00961,NEGRETE,CUNDINAMARCA,PACHO,ALTO MAGDALENA,5.17269444,-73.85177778,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T15:08:00.000,23.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T18:02:00.000,20.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T13:06:00.000,22.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205518,0068,2024-04-06T03:10:00.000,8.44134,SALITRE,CUNDINAMARCA,TAUSA,ALTO MAGDALENA,5.17136111,-74.01566667,TEMPERATURA DEL AIRE A 2 m,°C
0021205516,0068,2024-04-06T01:00:00.000,14.72902,NEGRETE,CUNDINAMARCA,PACHO,ALTO MAGDALENA,5.17269444,-73.85177778,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T05:32:00.000,17.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T10:40:00.000,22.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205511,0068,2024-04-06T18:10:00.000,12.96004,EL OKAL,CUNDINAMARCA,VILLAGÓMEZ,ALTO MAGDALENA,5.00111111,-73.73333333,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T07:52:00.000,17.9,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T04:30:00.000,17.9,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T01:40:00.000,18.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0021205524,0068,2024-04-06T07:00:00.000,10.68323,VETA LARGA-21205524,CUNDINAMARCA,ZIPAQUIRÁ,ALTO MAGDALENA,5.07475,-74.05747222,TEMPERATURA DEL AIRE A 2 m,°C
0024015508,0068,2024-04-06T15:00:00.000,17.89873,HACIENDA LA MESA,CUNDINAMARCA,PASCA,ALTO MAGDALENA,4.30811111,-74.28175,TEMPERATURA DEL AIRE A 2 m,°C
0021205511,0068,2024-04-06T01:00:00.000,11.64278,EL OKAL,CUNDINAMARCA,VILLAGÓMEZ,ALTO MAGDALENA,5.00111111,-73.73333333,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T02:24:00.000,18.3,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T03:50:00.000,18.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T09:36:00.000,19.1,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T17:00:00.000,24.8,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0035075090,0068,2024-04-06T05:10:00.000,11.17349,MACHETA,CUNDINAMARCA,MACHETÁ,META,5.08333333,-73.65,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T09:44:00.000,19.4,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T16:14:00.000,23.7,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0024015507,0068,2024-04-06T21:00:00.000,8.796567,OJO DE AGUA,CUNDINAMARCA,SIMIJACA,SOGAMOSO,5.39227778,-73.85422222,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T11:44:00.000,24.6,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
0023065160,0068,2024-04-06T01:10:00.000,19.48195,ACOMODO EL,CUNDINAMARCA,LA VEGA,MEDIO MAGDALENA,5.01666667,-74.33333333,TEMPERATURA DEL AIRE A 2 m,°C
3502500135,0071,2024-04-06T23:34:00.000,17.2,GUAYABETAL POLLO OLIMPICO,CUNDINAMARCA,GUAYABETAL,META,4.22553,-73.81481,GPRS - TEMPERATURA DEL AIRE A 2 m,°C
